family_code,family_zh,family,spid,zh_name,name,en_name,reg_tw,reg_matsu,reg_kinmen,tw_endemic,consv_status,note
C01,雁鴨科,Anatidae,1,樹鴨,Dendrocygna javanica,Lesser Whistling-Duck,迷,無,無,,,
C01,雁鴨科,Anatidae,2,鴻雁,Anser cygnoides,Swan Goose,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,3,寒林豆雁 ,Anser fabalis,Taiga Bean-Goose,冬、稀,過、稀,冬、稀,,,
C01,雁鴨科,Anatidae,4,凍原豆雁 ,Anser serrirostris,Tundra Bean-Goose,冬、稀,過、稀,冬、稀,,,
C01,雁鴨科,Anatidae,5,白額雁,Anser albifrons,Greater White-fronted Goose,冬、稀,冬、稀,冬、稀,,,
C01,雁鴨科,Anatidae,6,小白額雁,Anser erythropus,Lesser White-fronted Goose,過、稀,無,無,,,
C01,雁鴨科,Anatidae,7,灰雁,Anser anser,Graylag Goose,迷,無,無,,,
C01,雁鴨科,Anatidae,8,黑雁,Branta bernicla,Brant,迷,無,無,,,
C01,雁鴨科,Anatidae,9,小加拿大雁,Branta hutchinsii,Cackling Goose,迷,無,無,,,
C01,雁鴨科,Anatidae,10,疣鼻天鵝,Cygnus olor,Mute Swan,迷,無,無,,,
C01,雁鴨科,Anatidae,11,小天鵝,Cygnus columbianus,Tundra Swan,迷,無,迷,,,
C01,雁鴨科,Anatidae,12,黃嘴天鵝,Cygnus cygnus,Whooper Swan,迷,無,迷,,,
C01,雁鴨科,Anatidae,13,瀆鳧,Tadorna ferruginea,Ruddy Shelduck,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,14,花鳧,Tadorna tadorna,Common Shelduck,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,15,棉鴨,Nettapus coromandelianus,Cotton Pygmy-Goose,迷,無,迷,,,
C01,雁鴨科,Anatidae,16,鴛鴦,Aix galericulata,Mandarin Duck,留、不普/過、稀,過、稀,過、稀,,II,
C01,雁鴨科,Anatidae,17,赤膀鴨,Anas strepera,Gadwall,冬、不普,冬、稀,冬、稀,,,
C01,雁鴨科,Anatidae,18,羅文鴨,Anas falcata,Falcated Duck,冬、稀,冬、稀,冬、不普,,,
C01,雁鴨科,Anatidae,19,赤頸鴨,Anas penelope,Eurasian Wigeon,冬、普,過、不普,冬、普,,,
C01,雁鴨科,Anatidae,20,葡萄胸鴨,Anas americana,American Wigeon,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,21,綠頭鴨,Anas platyrhynchos,Mallard,冬、不普/引進種、稀,過、不普,冬、不普,,,
C01,雁鴨科,Anatidae,22,花嘴鴨,Anas zonorhyncha,Eastern Spot-billed Duck,留、不普/冬、不普,過、稀,留、普,,,
C01,雁鴨科,Anatidae,23,呂宋鴨,Anas luzonica,Philippine Duck,迷,無,無,,,
C01,雁鴨科,Anatidae,24,琵嘴鴨,Anas clypeata,Northern Shoveler,冬、普,過、稀,冬、不普,,,
C01,雁鴨科,Anatidae,25,尖尾鴨,Anas acuta,Northern Pintail,冬、普,過、不普,冬、普,,,
C01,雁鴨科,Anatidae,26,白眉鴨,Anas querquedula,Garganey,冬、稀/過、普,過、稀,冬、不普,,,
C01,雁鴨科,Anatidae,27,巴鴨,Anas formosa,Baikal Teal,冬、稀,過、稀,冬、稀,,II,
C01,雁鴨科,Anatidae,28,小水鴨,Anas crecca,Green-winged Teal,冬、普,過、不普,冬、普,,,
C01,雁鴨科,Anatidae,29,赤嘴潛鴨,Netta rufina,Red-crested Pochard,迷,無,無,,,
C01,雁鴨科,Anatidae,30,帆背潛鴨,Aythya valisineria,Canvasback,迷,無,無,,,
C01,雁鴨科,Anatidae,31,紅頭潛鴨,Aythya ferina,Common Pochard,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,32,青頭潛鴨,Aythya baeri,Baer's Pochard,冬、稀,無,迷,,,
C01,雁鴨科,Anatidae,33,白眼潛鴨,Aythya nyroca,Ferruginous Duck,迷,無,無,,,
C01,雁鴨科,Anatidae,34,鳳頭潛鴨,Aythya fuligula,Tufted Duck,冬、普,過、稀,冬、稀,,,
C01,雁鴨科,Anatidae,35,斑背潛鴨,Aythya marila,Greater Scaup,冬、稀,無,冬、稀,,,
C01,雁鴨科,Anatidae,36,長尾鴨,Clangula hyemalis,Long-tailed Duck,迷,無,無,,,
C01,雁鴨科,Anatidae,37,鵲鴨,Bucephala clangula,Common Goldeneye,過、稀,無,迷,,,
C01,雁鴨科,Anatidae,38,白秋沙,Mergellus albellus,Smew,過、稀,無,無,,,
C01,雁鴨科,Anatidae,39,川秋沙,Mergus merganser,Common Merganser,迷,無,迷,,,
C01,雁鴨科,Anatidae,40,紅胸秋沙,Mergus serrator,Red-breasted Merganser,冬、稀,冬、稀,迷,,,
C01,雁鴨科,Anatidae,41,唐秋沙,Mergus squamatus,Scaly-sided Merganser,冬、稀,無,無,,,
C02,雉科,Phasianidae,42,鵪鶉,Coturnix japonica,Japanese Quail,過、稀,過、稀,過、稀,,,
C02,雉科,Phasianidae,43,小鵪鶉,Synoicus chinensis,Blue-breasted Quail,留、稀,無,無,,II,
C02,雉科,Phasianidae,44,台灣山鷓鴣,Arborophila crudigularis,Taiwan Partridge,留、不普,無,無,特有種,III,
